Version,Act,Motif,StartSec,EndSec
P-Bö,C-1,Vertrag,2688.785,2694.078
P-Bö,C-1,Vertrag,2691.32,2694.078
P-Bö,C-1,Vertrag,3104.98,3111.898
P-Bö,C-1,Waberlohe,3498.26,3501.124
P-Bö,C-1,Waberlohe,3502.9,3505.55
P-Bö,C-1,Waberlohe,3504.96,3507.82
P-Bö,C-1,Waberlohe,3507.32,3509.865
P-Bö,C-1,Waberlohe,3509.32,3512.05
P-Bö,C-1,Waberlohe,3511.5,3514.205
P-Bö,C-1,Waberlohe,3524.34,3527.315
P-Bö,C-1,Waberlohe,3526.693,3529.775
P-Bö,C-1,Waberlohe,3529.18,3532.16
P-Bö,C-1,Waberlohe,3531.56,3534.6
P-Bö,C-1,Waberlohe,3533.96,3537.14
P-Bö,C-1,Waberlohe,3536.52,3539.717
P-Bö,C-1,Waberlohe,3545.485,3550.225
P-Bö,C-1,Waberlohe,3550.228,3555.977
P-Bö,C-1,Waberlohe,3556.67,3559.399
P-Bö,C-1,Waberlohe,3593.72,3597.423
P-Bö,C-1,Waberlohe,3596.71,3600.29
P-Bö,C-1,Waberlohe,3607.74,3611.905
P-Bö,C-1,Waberlohe,3620.66,3623.21
P-Bö,C-1,Waberlohe,3622.66,3625.8
P-Bö,C-1,Waberlohe,3640.14,3644.453
P-Bö,C-1,Waberlohe,3644.455,3648.938
P-Bö,C-1,Waberlohe,3653.7,3657.758
P-Bö,C-1,Waberlohe,3657.76,3662.238
P-Bö,C-2,Horn,2190.36,2195.778
P-Bö,C-2,Horn,2198.223,2202.004
P-Bö,C-2,Horn,2211.209,2215.699
P-Bö,C-2,Horn,2267.293,2270.124
P-Bö,C-2,Horn,2270.125,2272.539
P-Bö,C-2,Horn,2274.837,2276.879
P-Bö,C-2,Horn,2290.615,2292.16
P-Bö,C-2,Horn,2431.16,2433.419
P-Bö,C-2,Horn,2449.76,2452.079
P-Bö,C-2,Horn,3576.19,3577.717
P-Bö,C-2,Horn,3579.11,3580.497
P-Bö,C-2,Horn,3581.87,3583.237
P-Bö,C-2,Horn,3584.63,3586.017
P-Bö,C-2,Horn,3587.457,3590.307
P-Bö,C-2,Horn,3591.72,3594.277
P-Bö,C-2,Horn,3595.77,3599.797
P-Bö,C-2,Horn,3603.69,3605.017
P-Bö,C-2,Horn,3606.19,3607.358
P-Bö,C-2,Horn,3608.57,3609.778
P-Bö,C-2,Horn,3611.138,3612.493
P-Bö,C-2,Horn,3613.718,3614.938
P-Bö,C-2,Horn,3616.26,3617.577
P-Bö,C-2,Horn,3618.938,3620.292
P-Bö,C-2,Horn,3621.51,3622.723
P-Bö,C-2,Horn,3623.962,3625.198
P-Bö,C-2,Horn,3626.56,3627.917
P-Bö,C-2,Horn,3629.32,3630.717
P-Bö,C-2,Jugendkraft,1264.853,1267.199
P-Bö,C-2,Jugendkraft,1267.78,1269.768
P-Bö,C-2,Jugendkraft,1444.22,1445.539
P-Bö,C-2,Jugendkraft,1445.54,1447.118
P-Bö,C-2,Jugendkraft,1447.12,1448.299
P-Bö,C-2,Mime,1498.21,1500.05
P-Bö,C-2,Mime,1500.4,1501.39
P-Bö,C-2,Mime,1501.72,1502.43
P-Bö,C-2,Mime,1502.43,1503.139
P-Bö,C-2,Mime,1503.14,1503.78
P-Bö,C-2,Mime,1503.78,1504.419
P-Bö,C-2,Mime,1504.42,1505.04
P-Bö,C-2,Mime,1505.04,1505.659
P-Bö,C-2,Mime,1506.38,1507.099
P-Bö,C-2,Mime,1507.85,1508.598
P-Bö,C-2,Mime,1509.282,1509.963
P-Bö,C-2,Mime,1574.485,1575.293
P-Bö,C-2,Mime,1575.293,1576.098
P-Bö,C-2,Mime,1576.1,1576.683
P-Bö,C-2,Mime,1576.683,1577.266
P-Bö,C-2,Mime,1577.267,1578.043
P-Bö,C-2,Mime,1578.043,1578.818
P-Bö,C-2,Mime,1578.82,1579.48
P-Bö,C-2,Mime,1579.48,1580.139
P-Bö,C-2,Mime,1580.14,1580.92
P-Bö,C-2,Mime,1580.92,1581.698
P-Bö,C-2,Mime,1581.7,1582.45
P-Bö,C-2,Mime,1582.45,1583.198
P-Bö,C-2,Mime,1583.2,1583.9
P-Bö,C-2,Mime,1583.9,1584.599
P-Bö,C-2,Mime,1584.6,1585.4
P-Bö,C-2,Mime,1585.4,1586.198
P-Bö,C-2,Nibelungen,1277.066,1278.198
P-Bö,C-2,Nibelungen,1278.793,1279.978
P-Bö,C-2,Nibelungen,1541.445,1542.539
P-Bö,C-2,Nibelungen,1542.54,1543.599
P-Bö,C-2,Nibelungen,1672.807,1675.278
P-Bö,C-2,Nibelungen,1676.03,1678.199
P-Bö,C-2,Nibelungen,1678.2,1679.519
P-Bö,C-2,Nibelungen,1679.52,1680.779
P-Bö,C-2,Nibelungen,1680.78,1681.999
P-Bö,C-2,Nibelungen,1682.0,1683.219
P-Bö,C-2,Nibelungen,1683.22,1684.479
P-Bö,C-2,Nibelungen,2916.23,2917.239
P-Bö,C-2,Nibelungen,2920.66,2921.979
P-Bö,C-2,Nibelungen,3546.71,3548.717
P-Bö,C-2,Nibelungen,3551.736,3553.777
P-Bö,C-2,Nibelungen,3554.425,3555.07
P-Bö,C-2,Nibelungen,3574.66,3576.572
P-Bö,C-2,Nibelungen,3577.72,3579.457
P-Bö,C-2,Nibelungen,3580.5,3582.212
P-Bö,C-2,Nibelungen,3583.24,3584.977
P-Bö,C-2,Nibelungen,3586.02,3587.817
P-Bö,C-2,Nibelungen,3590.307,3591.717
P-Bö,C-2,Nibelungen,3594.28,3595.77
P-Bö,C-2,Nibelungen,3602.36,3604.023
P-Bö,C-2,Nibelungen,3605.02,3606.483
P-Bö,C-2,Nibelungen,3607.36,3608.873
P-Bö,C-2,Nibelungen,3609.78,3611.478
P-Bö,C-2,Nibelungen,3612.496,3614.024
P-Bö,C-2,Nibelungen,3614.94,3616.59
P-Bö,C-2,Nibelungen,3617.58,3619.277
P-Bö,C-2,Nibelungen,3620.295,3621.814
P-Bö,C-2,Nibelungen,3622.725,3624.272
P-Bö,C-2,Nibelungen,3625.2,3626.9
P-Bö,C-2,Nibelungen,3627.92,3629.67
P-Bö,C-2,Nibelungen,3695.767,3697.588
P-Bö,C-2,Nibelungen,3700.898,3702.715
P-Bö,C-2,Nibelungen,3824.652,3826.14
P-Bö,C-2,Nibelungen,3828.165,3829.5
P-Bö,C-2,Nibelungen,3831.458,3833.165
P-Bö,C-2,Nibelungenhass,208.045,210.6183
P-Bö,C-2,Nibelungenhass,210.7331,213.4199
P-Bö,C-2,Nibelungenhass,213.5381,216.1391
P-Bö,C-2,Nibelungenhass,216.2525,218.8474
P-Bö,C-2,Nibelungenhass,218.9613,221.7574
P-Bö,C-2,Nibelungenhass,221.8812,224.5241
P-Bö,C-2,Nibelungenhass,224.6387,227.0708
P-Bö,C-2,Nibelungenhass,227.1763,229.5475
P-Bö,C-2,Nibelungenhass,229.6513,231.9531
P-Bö,C-2,Nibelungenhass,232.0536,234.5746
P-Bö,C-2,Nibelungenhass,234.6866,237.0775
P-Bö,C-2,Nibelungenhass,237.1813,239.6891
P-Bö,C-2,Nibelungenhass,239.8,241.605
P-Bö,C-2,Nibelungenhass,290.3902,293.1023
P-Bö,C-2,Nibelungenhass,293.23,295.6009
P-Bö,C-2,Nibelungenhass,295.7013,298.2824
P-Bö,C-2,Nibelungenhass,298.3975,300.8975
P-Bö,C-2,Nibelungenhass,301.0062,303.6374
P-Bö,C-2,Nibelungenhass,303.7538,306.0409
P-Bö,C-2,Nibelungenhass,306.1388,308.9123
P-Bö,C-2,Nibelungenhass,309.0375,311.1343
P-Bö,C-2,Nibelungenhass,311.2212,313.4209
P-Bö,C-2,Nibelungenhass,313.5188,315.9092
P-Bö,C-2,Nibelungenhass,409.7015,411.7681
P-Bö,C-2,Nibelungenhass,411.8658,413.9587
P-Bö,C-2,Nibelungenhass,414.0496,415.69
P-Bö,C-2,Nibelungenhass,415.2013,416.6677
P-Bö,C-2,Nibelungenhass,602.6175,604.8642
P-Bö,C-2,Nibelungenhass,604.9613,607.1159
P-Bö,C-2,Nibelungenhass,607.21,609.3109
P-Bö,C-2,Nibelungenhass,624.5158,626.5227
P-Bö,C-2,Nibelungenhass,629.065,631.4292
P-Bö,C-2,Nibelungenhass,639.0675,641.2243
P-Bö,C-2,Nibelungenhass,641.3163,643.5309
P-Bö,C-2,Nibelungenhass,643.6287,645.6077
P-Bö,C-2,Nibelungenhass,645.6928,647.8641
P-Bö,C-2,Nibelungenhass,647.9608,650.1046
P-Bö,C-2,Nibelungenhass,650.1982,652.1454
P-Bö,C-2,Nibelungenhass,652.2296,654.0544
P-Bö,C-2,Nibelungenhass,654.1337,656.2359
P-Bö,C-2,Nibelungenhass,1196.372,1199.159
P-Bö,C-2,Nibelungenhass,1202.405,1204.774
P-Bö,C-2,Nibelungenhass,2483.169,2485.959
P-Bö,C-2,Nibelungenhass,2486.9,2489.795
P-Bö,C-2,Nibelungenhass,2490.732,2493.372
P-Bö,C-2,Nibelungenhass,2494.255,2496.925
P-Bö,C-2,Nibelungenhass,2497.84,2500.735
P-Bö,C-2,Nibelungenhass,2501.677,2504.362
P-Bö,C-2,Nibelungenhass,2505.259,2507.959
P-Bö,C-2,Nibelungenhass,2508.829,2511.256
P-Bö,C-2,Nibelungenhass,2512.087,2514.714
P-Bö,C-2,Nibelungenhass,2515.588,2518.199
P-Bö,C-2,Nibelungenhass,2519.1,2521.995
P-Bö,C-2,Nibelungenhass,2549.815,2552.665
P-Bö,C-2,Nibelungenhass,2553.635,2556.665
P-Bö,C-2,Nibelungenhass,2557.626,2560.206
P-Bö,C-2,Nibelungenhass,2561.097,2563.962
P-Bö,C-2,Nibelungenhass,2564.897,2567.582
P-Bö,C-2,Nibelungenhass,2568.542,2571.812
P-Bö,C-2,Nibelungenhass,2572.834,2575.489
P-Bö,C-2,Nibelungenhass,2636.81,2639.861
P-Bö,C-2,Nibelungenhass,2640.032,2644.039
P-Bö,C-2,Nibelungenhass,2644.215,2647.889
P-Bö,C-2,Nibelungenhass,2648.048,2651.735
P-Bö,C-2,Nibelungenhass,2651.898,2655.196
P-Bö,C-2,Nibelungenhass,2655.338,2658.721
P-Bö,C-2,Nibelungenhass,2658.871,2661.802
P-Bö,C-2,Nibelungenhass,2661.927,2665.315
P-Bö,C-2,Nibelungenhass,2665.468,2668.919
P-Bö,C-2,Riesen,2579.84,2581.73
P-Bö,C-2,Riesen,2581.73,2584.107
P-Bö,C-2,Riesen,2587.52,2589.495
P-Bö,C-2,Riesen,2590.68,2592.73
P-Bö,C-2,Riesen,2600.54,2602.24
P-Bö,C-2,Riesen,2602.24,2603.937
P-Bö,C-2,Ring,101.8995,108.2897
P-Bö,C-2,Ring,120.38,127.2603
P-Bö,C-2,Ring,231.1563,236.5637
P-Bö,C-2,Ring,236.8725,243.3625
P-Bö,C-2,Ring,653.425,658.6575
P-Bö,C-2,Ring,658.6575,663.0143
P-Bö,C-2,Ring,1000.82,1003.919
P-Bö,C-2,Ring,1003.92,1007.11
P-Bö,C-2,Ring,1058.0,1061.082
P-Bö,C-2,Ring,2603.94,2606.175
P-Bö,C-2,Ring,2606.92,2609.11
P-Bö,C-2,Ring,2609.84,2612.815
P-Bö,C-2,Ring,2970.154,2974.545
P-Bö,C-2,Ring,2974.8,2979.053
P-Bö,C-2,Ring,2979.32,2983.716
P-Bö,C-2,Ring,2983.98,2989.08
P-Bö,C-2,Ring,2989.4,2994.413
P-Bö,C-2,Ring,3672.02,3677.177
P-Bö,C-2,Ring,3677.18,3681.618
P-Bö,C-2,Ritt,328.4792,329.5284
P-Bö,C-2,Ritt,330.231,331.6331
P-Bö,C-2,Ritt,332.2029,333.3383
P-Bö,C-2,Ritt,333.8728,334.9384
P-Bö,C-2,Ritt,335.4495,336.4685
P-Bö,C-2,Ritt,336.9728,337.9785
P-Bö,C-2,Ritt,338.4762,339.4685
P-Bö,C-2,Ritt,340.0128,341.0984
P-Bö,C-2,Ritt,341.617,342.6509
P-Bö,C-2,Ritt,343.1545,344.1585
P-Bö,C-2,Ritt,344.6195,345.5386
P-Bö,C-2,Ritt,346.0495,347.0685
P-Bö,C-2,Ritt,347.6028,348.6684
P-Bö,C-2,Ritt,349.2294,350.3483
P-Bö,C-2,Ritt,350.8362,351.8085
P-Bö,C-2,Ritt,352.2762,353.2086
P-Bö,C-2,Ritt,353.7595,354.8584
P-Bö,C-2,Ritt,355.3595,356.3585
P-Bö,C-2,Ritt,356.8649,357.8746
P-Bö,C-2,Ritt,1132.186,1133.119
P-Bö,C-2,Ritt,1134.019,1134.886
P-Bö,C-2,Ritt,1135.755,1136.625
P-Bö,C-2,Ritt,1137.505,1138.395
P-Bö,C-2,Ritt,1139.275,1140.145
P-Bö,C-2,Ritt,1141.075,1142.065
P-Bö,C-2,Ritt,1142.97,1143.79
P-Bö,C-2,Ritt,1144.69,1145.67
P-Bö,C-2,Ritt,1146.64,1147.6
P-Bö,C-2,Ritt,1148.537,1149.45
P-Bö,C-2,Ritt,1150.4,1151.387
P-Bö,C-2,Ritt,1152.315,1153.185
P-Bö,C-2,Ritt,1154.07,1154.97
P-Bö,C-2,Ritt,1155.925,1156.935
P-Bö,C-2,Ritt,1157.935,1158.925
P-Bö,C-2,Ritt,1159.91,1160.89
P-Bö,C-2,Schwert,724.31,728.9425
P-Bö,C-2,Schwert,997.027,999.0695
P-Bö,C-2,Schwert,1122.699,1125.365
P-Bö,C-2,Schwert,2011.133,2014.558
P-Bö,C-2,Schwert,2286.469,2289.098
P-Bö,C-2,Schwert,2420.341,2423.064
P-Bö,C-2,Schwert,2464.42,2466.759
P-Bö,C-2,Schwert,2630.62,2636.981
P-Bö,C-2,Schwert,2742.402,2745.738
P-Bö,C-2,Schwert,3039.198,3043.61
P-Bö,C-2,Siegfried,2229.114,2237.336
P-Bö,C-2,Siegfried,2241.258,2253.472
P-Bö,C-2,Siegfried,2532.948,2541.951
P-Bö,C-2,Siegfried,2540.577,2547.7
P-Bö,C-2,Siegfried,2701.47,2712.872
P-Bö,C-2,Siegfried,4014.668,4020.538
P-Bö,C-2,Unmuth,749.2425,757.8475
P-Bö,C-2,Vertrag,539.79,543.7445
P-Bö,C-2,Vertrag,592.2725,598.59
P-Bö,C-2,Waberlohe,1279.98,1283.62
P-Bö,C-2,Waberlohe,1286.756,1291.018
P-Bö,C-2,Waberlohe,1293.0,1297.411
P-Bö,C-2,Waberlohe,1295.28,1299.055
P-Bö,C-2,Waberlohe,1297.413,1302.34
P-Bö,C-2,Waberlohe,1464.5,1466.541
P-Bö,C-2,Waberlohe,1465.86,1467.547
P-Bö,C-2,Waberlohe,1467.223,1468.84
P-Bö,C-2,Waberlohe,1468.52,1470.16
P-Bö,C-2,Waberlohe,4022.954,4027.032
P-Bö,C-2,Waberlohe,4025.02,4028.652
P-Bö,C-2,Waberlohe,4028.24,4035.236
P-Bö,C-2,Waberlohe,4031.54,4035.645
P-Bö,C-2,Waldweben,1588.92,1593.138
P-Bö,C-2,Waldweben,1593.14,1597.338
P-Bö,C-2,Waldweben,1614.76,1619.218
P-Bö,C-2,Waldweben,1619.22,1623.678
P-Bö,C-2,Waldweben,1623.68,1628.038
P-Bö,C-2,Waldweben,1628.04,1632.278
P-Bö,C-2,Waldweben,1632.28,1636.898
P-Bö,C-2,Waldweben,1636.9,1641.238
P-Bö,C-2,Waldweben,1641.24,1645.398
P-Bö,C-2,Waldweben,1645.4,1649.778
P-Bö,C-2,Waldweben,1649.78,1654.118
P-Bö,C-2,Waldweben,1654.12,1658.478
P-Bö,C-2,Waldweben,1658.48,1663.237
P-Bö,C-2,Waldweben,1663.24,1667.546
P-Bö,C-2,Waldweben,1694.68,1700.143
P-Bö,C-2,Waldweben,1700.145,1704.798
P-Bö,C-2,Waldweben,1704.8,1706.778
P-Bö,C-2,Waldweben,1706.78,1709.218
P-Bö,C-2,Waldweben,1709.22,1710.878
P-Bö,C-2,Waldweben,1710.88,1713.397
P-Bö,C-2,Waldweben,1713.4,1715.738
P-Bö,C-2,Waldweben,1715.74,1718.297
P-Bö,C-2,Waldweben,1732.0,1735.077
P-Bö,C-2,Waldweben,1735.08,1737.577
P-Bö,C-2,Waldweben,1737.58,1739.978
P-Bö,C-2,Waldweben,1739.98,1742.537
P-Bö,C-2,Waldweben,1742.54,1744.858
P-Bö,C-2,Waldweben,1744.86,1747.737
P-Bö,C-2,Waldweben,1747.74,1750.777
P-Bö,C-2,Waldweben,1883.335,1888.697
P-Bö,C-2,Waldweben,1888.7,1892.98
P-Bö,C-2,Waldweben,1892.981,1895.657
P-Bö,C-2,Waldweben,1895.66,1898.118
P-Bö,C-2,Waldweben,1898.12,1903.437
P-Bö,C-2,Waldweben,1903.44,1905.937
P-Bö,C-2,Waldweben,1905.94,1910.938
P-Bö,C-2,Waldweben,1910.94,1915.458
P-Bö,C-2,Waldweben,1915.46,1918.097
P-Bö,C-2,Waldweben,1918.1,1920.458
P-Bö,C-2,Waldweben,1920.46,1922.598
P-Bö,C-2,Waldweben,1922.6,1925.137
P-Bö,C-2,Waldweben,1925.14,1927.179
P-Bö,C-2,Waldweben,1927.181,1929.658
P-Bö,C-2,Waldweben,1929.66,1932.058
P-Bö,C-2,Waldweben,1932.06,1934.384
P-Bö,C-2,Waldweben,1934.386,1936.957
P-Bö,C-2,Waldweben,1936.96,1939.331
P-Bö,C-2,Waldweben,1939.333,1941.818
P-Bö,C-2,Waldweben,1941.82,1944.442
P-Bö,C-2,Waldweben,1946.56,1948.918
P-Bö,C-2,Waldweben,1948.92,1951.395
P-Bö,C-2,Waldweben,1951.397,1954.177
P-Bö,C-2,Waldweben,1954.18,1955.958
P-Bö,C-2,Waldweben,1955.96,1958.298
P-Bö,C-2,Waldweben,1958.3,1960.518
P-Bö,C-2,Waldweben,1960.52,1962.778
P-Bö,C-2,Waldweben,1962.78,1965.397
P-Bö,C-2,Waldweben,1965.4,1967.738
P-Bö,C-2,Waldweben,1967.74,1970.577
P-Bö,C-2,Waldweben,1970.58,1972.818
P-Bö,C-2,Waldweben,2107.629,2110.337
P-Bö,C-2,Waldweben,2110.34,2112.438
P-Bö,C-2,Waldweben,2112.44,2114.574
P-Bö,C-2,Waldweben,2114.576,2116.647
P-Bö,C-2,Waldweben,2116.649,2119.239
P-Bö,C-2,Waldweben,2119.241,2121.409
P-Bö,C-2,Waldweben,2121.411,2123.438
P-Bö,C-2,Waldweben,2123.44,2125.358
P-Bö,C-2,Waldweben,2125.36,2127.521
P-Bö,C-2,Waldweben,2127.523,2130.077
P-Bö,C-2,Waldweben,2130.08,2132.198
P-Bö,C-2,Waldweben,2132.2,2134.458
P-Bö,C-2,Waldweben,2749.7,2751.843
P-Bö,C-2,Waldweben,2751.845,2754.018
P-Bö,C-2,Waldweben,2754.02,2756.058
P-Bö,C-2,Waldweben,2756.06,2757.838
P-Bö,C-2,Waldweben,2757.84,2760.298
P-Bö,C-2,Waldweben,2760.3,2762.538
P-Bö,C-2,Waldweben,2762.54,2764.472
P-Bö,C-2,Waldweben,2764.474,2766.483
P-Bö,C-2,Waldweben,2766.485,2768.618
P-Bö,C-2,Waldweben,2768.62,2770.838
P-Bö,C-2,Waldweben,2770.84,2772.858
P-Bö,C-2,Waldweben,2772.86,2775.417
P-Bö,C-2,Waldweben,2775.42,2777.178
P-Bö,C-2,Waldweben,2777.18,2779.438
P-Bö,C-2,Waldweben,2779.44,2781.398
P-Bö,C-2,Waldweben,2781.4,2783.738
P-Bö,C-2,Waldweben,2783.74,2785.978
P-Bö,C-2,Waldweben,2785.98,2788.238
P-Bö,C-2,Waldweben,2788.24,2789.639
P-Bö,C-2,Waldweben,2789.64,2791.838
P-Bö,C-2,Waldweben,2791.84,2794.597
P-Bö,C-2,Waldweben,2794.6,2796.483
P-Bö,C-2,Waldweben,2796.485,2799.157
P-Bö,C-2,Waldweben,2799.16,2801.498
P-Bö,C-2,Waldweben,2801.5,2803.978
P-Bö,C-2,Waldweben,2803.98,2806.083
P-Bö,C-2,Waldweben,2806.085,2808.777
P-Bö,C-2,Waldweben,2808.78,2811.138
P-Bö,C-2,Waldweben,2811.14,2813.438
P-Bö,C-2,Waldweben,2813.44,2815.781
P-Bö,C-2,Waldweben,2815.783,2818.238
P-Bö,C-2,Waldweben,2818.24,2820.777
P-Bö,C-2,Waldweben,2820.78,2823.038
P-Bö,C-2,Waldweben,2823.04,2825.258
P-Bö,C-2,Waldweben,2825.26,2827.518
P-Bö,C-2,Waldweben,2827.52,2829.798
P-Bö,C-2,Waldweben,2829.8,2831.958
P-Bö,C-2,Waldweben,3054.96,3057.477
P-Bö,C-2,Waldweben,3057.48,3059.798
P-Bö,C-2,Waldweben,3059.8,3062.517
P-Bö,C-2,Waldweben,3062.52,3064.04
P-Bö,C-2,Waldweben,3064.041,3066.298
P-Bö,C-2,Waldweben,3066.3,3068.598
P-Bö,C-2,Waldweben,3068.6,3070.898
P-Bö,C-2,Waldweben,3070.9,3072.998
P-Bö,C-2,Waldweben,3073.0,3075.138
P-Bö,C-2,Waldweben,3075.14,3077.498
P-Bö,C-2,Waldweben,3077.5,3079.858
P-Bö,C-2,Waldweben,3079.86,3081.738
P-Bö,C-2,Waldweben,3081.74,3083.958
P-Bö,C-2,Waldweben,3083.96,3086.378
P-Bö,C-2,Waldweben,3086.38,3088.398
P-Bö,C-2,Waldweben,3088.4,3090.578
P-Bö,C-2,Waldweben,3090.58,3092.783
P-Bö,C-2,Waldweben,3092.785,3095.038
P-Bö,C-2,Waldweben,3095.04,3097.258
P-Bö,C-2,Waldweben,3097.26,3099.638
P-Bö,C-2,Waldweben,3099.64,3101.998
P-Bö,C-2,Waldweben,3102.0,3104.497
P-Bö,C-2,Waldweben,3104.5,3107.057
P-Bö,C-2,Waldweben,3107.06,3109.478
P-Bö,C-2,Waldweben,3109.48,3112.039
P-Bö,C-2,Waldweben,3112.041,3114.355
P-Bö,C-2,Waldweben,3114.357,3116.838
P-Bö,C-2,Waldweben,3116.84,3119.238
P-Bö,C-2,Waldweben,3119.24,3121.812
P-Bö,C-2,Waldweben,3121.815,3124.198
P-Bö,C-2,Waldweben,3124.2,3126.518
P-Bö,C-2,Waldweben,3126.52,3129.031
P-Bö,C-2,Waldweben,3129.033,3131.601
P-Bö,C-2,Waldweben,3131.604,3133.758
P-Bö,C-2,Waldweben,3133.76,3136.297
P-Bö,C-2,Waldweben,3136.3,3138.598
P-Bö,C-2,Waldweben,3903.62,3908.333
P-Bö,C-2,Waldweben,3908.336,3913.198
P-Bö,C-2,Waldweben,3913.2,3915.658
P-Bö,C-2,Waldweben,3915.66,3917.857
P-Bö,C-2,Waldweben,3917.859,3919.558
P-Bö,C-2,Waldweben,3919.56,3921.924
P-Bö,C-2,Waldweben,3921.927,3924.243
P-Bö,C-2,Waldweben,3924.245,3926.358
P-Bö,C-2,Waldweben,3926.36,3928.809
P-Bö,C-2,Waldweben,3928.811,3931.238
P-Bö,C-2,Waldweben,3931.24,3932.998
P-Bö,C-2,Waldweben,3933.0,3935.238
P-Bö,C-2,Waldweben,3935.24,3937.463
P-Bö,C-2,Waldweben,3937.465,3939.338
P-Bö,C-2,Waldweben,3939.34,3941.835
P-Bö,C-2,Waldweben,3968.117,3969.698
P-Bö,C-2,Waldweben,3969.7,3971.64
P-Bö,C-2,Waldweben,3971.642,3973.678
P-Bö,C-2,Waldweben,3973.68,3975.838
P-Bö,C-2,Waldweben,3975.84,3978.338
P-Bö,C-2,Waldweben,3978.34,3980.818
P-Bö,C-2,Waldweben,3980.82,3982.938
P-Bö,C-2,Waldweben,3982.94,3985.382
P-Bö,C-2,Waldweben,3985.384,3987.478
P-Bö,C-2,Waldweben,3987.48,3989.858
P-Bö,C-2,Waldweben,3989.86,3992.138
P-Bö,C-2,Waldweben,3992.14,3994.218
P-Bö,C-2,Waldweben,3994.22,3996.418
P-Bö,C-2,Waldweben,3996.42,3998.378
P-Bö,C-2,Waldweben,4022.265,4025.017
P-Bö,C-2,Waldweben,4025.02,4028.237
P-Bö,C-2,Waldweben,4028.24,4031.537
P-Bö,C-2,Waldweben,4031.54,4035.236
P-Bö,C-2,Waldweben,4035.24,4038.477
P-Bö,C-2,Waldweben,4038.48,4041.257
P-Bö,C-2,Waldweben,4041.26,4044.137
P-Bö,C-2,Waldweben,4044.14,4047.077
P-Bö,C-2,Waldweben,4047.08,4049.755
P-Bö,C-3,Feuerzauber,1604.02,1606.845
P-Bö,C-3,Feuerzauber,1608.3,1610.935
P-Bö,C-3,Feuerzauber,1618.8,1622.01
P-Bö,C-3,Feuerzauber,1767.28,1771.345
P-Bö,C-3,Feuerzauber,1776.76,1780.725
P-Bö,C-3,Feuerzauber,1820.76,1823.158
P-Bö,C-3,Feuerzauber,1826.4,1828.78
P-Bö,C-3,Feuerzauber,1829.12,1831.412
P-Bö,C-3,Feuerzauber,1840.0,1842.711
P-Bö,C-3,Feuerzauber,1842.713,1845.517
P-Bö,C-3,Horn,1767.28,1770.537
P-Bö,C-3,Horn,1776.76,1780.062
P-Bö,C-3,Horn,1788.84,1790.94
P-Bö,C-3,Horn,1799.05,1800.517
P-Bö,C-3,Horn,1801.965,1803.407
P-Bö,C-3,Horn,1807.68,1809.037
P-Bö,C-3,Horn,1810.5,1811.957
P-Bö,C-3,Horn,1817.74,1818.495
P-Bö,C-3,Horn,1818.495,1819.25
P-Bö,C-3,Horn,1819.25,1821.102
P-Bö,C-3,Horn,1823.5,1824.225
P-Bö,C-3,Horn,1824.225,1824.95
P-Bö,C-3,Horn,1824.95,1826.74
P-Bö,C-3,Horn,1831.74,1833.16
P-Bö,C-3,Horn,1834.58,1835.935
P-Bö,C-3,Horn,1837.29,1837.967
P-Bö,C-3,Horn,1837.967,1838.645
P-Bö,C-3,Horn,1838.645,1839.997
P-Bö,C-3,Jugendkraft,1322.94,1323.93
P-Bö,C-3,Jugendkraft,1323.93,1324.918
P-Bö,C-3,Jugendkraft,1324.92,1325.77
P-Bö,C-3,Jugendkraft,1325.77,1326.618
P-Bö,C-3,Jugendkraft,1326.62,1327.275
P-Bö,C-3,Jugendkraft,1327.275,1327.93
P-Bö,C-3,Jugendkraft,1327.93,1328.585
P-Bö,C-3,Nibelungen,1237.18,1239.338
P-Bö,C-3,Nibelungen,1239.34,1240.699
P-Bö,C-3,Ring,462.975,465.1331
P-Bö,C-3,Ring,464.8667,467.2883
P-Bö,C-3,Ring,471.4,473.7437
P-Bö,C-3,Ring,473.5,475.715
P-Bö,C-3,Ring,488.32,494.2415
P-Bö,C-3,Ring,493.59,498.8573
P-Bö,C-3,Ring,786.76,789.3245
P-Bö,C-3,Ring,917.86,921.8473
P-Bö,C-3,Ring,919.9387,922.1178
P-Bö,C-3,Ring,922.12,924.2679
P-Bö,C-3,Ring,924.27,926.3979
P-Bö,C-3,Ring,926.4,928.3114
P-Bö,C-3,Ring,928.3133,930.278
P-Bö,C-3,Ritt,2.416185,3.490247
P-Bö,C-3,Ritt,3.490247,4.56216
P-Bö,C-3,Ritt,4.564308,5.649079
P-Bö,C-3,Ritt,5.483605,6.397387
P-Bö,C-3,Ritt,6.402902,7.451848
P-Bö,C-3,Ritt,7.451848,8.498696
P-Bö,C-3,Ritt,8.500794,9.492897
P-Bö,C-3,Ritt,9.492897,10.48302
P-Bö,C-3,Ritt,10.485,11.4055
P-Bö,C-3,Ritt,11.4055,12.32417
P-Bö,C-3,Ritt,12.32601,13.35
P-Bö,C-3,Ritt,13.35,14.37195
P-Bö,C-3,Ritt,14.374,15.29899
P-Bö,C-3,Ritt,15.29899,16.22214
P-Bö,C-3,Ritt,16.22399,17.22749
P-Bö,C-3,Ritt,17.22749,18.22899
P-Bö,C-3,Ritt,18.231,19.2545
